day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;51000;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;101.0
-2;51000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;503.0
-2;51100;STARFRUIT;4986;26;;;;;4992;1;4993;25;;;4989.0;104.0546875
-2;51100;AMETHYSTS;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;503.0
-2;51200;STARFRUIT;4986;2;4985;28;;;4992;30;;;;;4989.0;108.203125
-2;51200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;503.0
-2;51300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;503.0
-2;51300;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;115.8203125
-2;51400;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;109.921875
-2;51400;AMETHYSTS;9995;30;;;;;10002;3;10005;30;;;9998.5;503.0
-2;51500;STARFRUIT;4991;1;4985;30;;;4992;30;;;;;4991.5;112.625
-2;51500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;503.0
-2;51600;STARFRUIT;4988;5;4985;24;;;4992;24;;;;;4990.0;116.3671875
-2;51600;AMETHYSTS;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;503.0
-2;51700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;503.0
-2;51700;STARFRUIT;4984;20;;;;;4986;4;4991;20;;;4985.0;124.0
-2;51800;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;111.796875
-2;51800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;514.0
-2;51900;STARFRUIT;4990;4;4986;1;4985;23;4992;24;;;;;4991.0;106.7890625
-2;51900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;514.0
-2;52000;STARFRUIT;4985;29;;;;;4990;6;4992;29;;;4987.5;107.703125
-2;52000;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;524.0
-2;52100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;524.0
-2;52100;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;112.40625
-2;52200;STARFRUIT;4985;31;;;;;4991;2;4992;29;;;4988.0;122.7578125
-2;52200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;540.0
-2;52300;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;540.0
-2;52300;STARFRUIT;4990;1;4985;28;;;4991;1;4992;27;;;4990.5;120.796875
-2;52400;AMETHYSTS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;542.0
-2;52400;STARFRUIT;4985;30;;;;;4991;1;4992;29;;;4988.0;118.8671875
-2;52500;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;542.0
-2;52500;STARFRUIT;4990;1;4984;28;;;4991;28;;;;;4990.5;128.3984375
-2;52600;STARFRUIT;4985;23;;;;;4988;4;4991;1;4992;22;4986.5;120.5625
-2;52600;AMETHYSTS;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;544.0
-2;52700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;544.0
-2;52700;STARFRUIT;4985;26;;;;;4992;27;;;;;4988.5;115.328125
-2;52800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;544.0
-2;52800;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;121.84375
-2;52900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;544.0
-2;52900;STARFRUIT;4984;30;;;;;4991;30;;;;;4987.5;125.6171875
-2;53000;STARFRUIT;4984;21;;;;;4991;21;;;;;4987.5;128.5234375
-2;53000;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;550.0
-2;53100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;552.0
-2;53100;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;127.453125
-2;53200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;552.0
-2;53200;STARFRUIT;4990;1;4984;31;;;4991;31;;;;;4990.5;128.4453125
-2;53300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;552.0
-2;53300;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;139.5234375
-2;53400;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;129.5859375
-2;53400;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;552.0
-2;53500;AMETHYSTS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;552.0
-2;53500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;127.4609375
-2;53600;AMETHYSTS;9995;24;;;;;9998;9;10005;24;;;9996.5;552.0
-2;53600;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;118.9609375
-2;53700;AMETHYSTS;9998;1;9995;30;;;10005;30;;;;;10001.5;552.0
-2;53700;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;110.4921875
-2;53800;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;111.90625
-2;53800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;552.0
-2;53900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;558.0
-2;53900;STARFRUIT;4986;2;4985;25;;;4992;27;;;;;4989.0;109.609375
-2;54000;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;562.0
-2;54000;STARFRUIT;4986;31;;;;;4991;1;4992;1;4993;30;4988.5;104.6484375
-2;54100;AMETHYSTS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;562.0
-2;54100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;99.4609375
-2;54200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;100.578125
-2;54200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;562.0
-2;54300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;562.0
-2;54300;STARFRUIT;4991;1;4986;25;;;4992;2;4993;23;;;4991.5;104.7734375
-2;54400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;570.0
-2;54400;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;104.546875
-2;54500;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;109.9765625
-2;54500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;570.0
-2;54600;STARFRUIT;4985;27;;;;;4992;27;;;;;4988.5;113.7421875
-2;54600;AMETHYSTS;10002;3;9995;27;;;10005;27;;;;;10003.5;570.0
-2;54700;STARFRUIT;4984;29;;;;;4986;4;4991;29;;;4985.0;127.4765625
-2;54700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;576.0
-2;54800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;576.0
-2;54800;STARFRUIT;4984;27;;;;;4989;1;4991;27;;;4986.5;126.9296875
-2;54900;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;133.875
-2;54900;AMETHYSTS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;576.0
-2;55000;STARFRUIT;4985;6;4984;30;;;4990;2;4991;28;;;4987.5;137.640625
-2;55000;AMETHYSTS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;576.0
-2;55100;STARFRUIT;4985;8;4984;29;;;4991;29;;;;;4988.0;138.015625
-2;55100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;576.0
-2;55200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;580.0
-2;55200;STARFRUIT;4984;23;;;;;4985;5;4989;8;4990;2;4984.5;135.90625
-2;55300;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;123.15625
-2;55300;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;580.0
-2;55400;STARFRUIT;4986;2;4985;22;;;4991;1;4992;21;;;4988.5;121.7890625
-2;55400;AMETHYSTS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;582.0
-2;55500;STARFRUIT;4990;1;4985;4;4984;25;4991;25;;;;;4990.5;131.3515625
-2;55500;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;582.0
-2;55600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;582.0
-2;55600;STARFRUIT;4985;3;4984;26;;;4991;26;;;;;4988.0;130.484375
-2;55700;STARFRUIT;4985;2;4984;23;;;4991;23;;;;;4988.0;134.5234375
-2;55700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;582.0
-2;55800;STARFRUIT;4984;27;;;;;4991;27;;;;;4987.5;131.84375
-2;55800;AMETHYSTS;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;585.0
-2;55900;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;136.484375
-2;55900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;585.0
-2;56000;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;585.0
-2;56000;STARFRUIT;4984;2;4983;22;;;4985;3;4990;24;;;4984.5;141.28125
-2;56100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;144.75
-2;56100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;585.0
-2;56200;STARFRUIT;4987;2;4983;30;;;4990;30;;;;;4988.5;149.0
-2;56200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;585.0
-2;56300;STARFRUIT;4983;8;4982;25;;;4989;27;;;;;4986.0;161.34375
-2;56300;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;585.0
-2;56400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;587.0
-2;56400;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;165.8671875
-2;56500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;165.9765625
-2;56500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;587.0
-2;56600;STARFRUIT;4983;2;4982;29;;;4989;31;;;;;4986.0;157.8828125
-2;56600;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;587.0
-2;56700;STARFRUIT;4987;6;4983;2;4982;24;4989;26;;;;;4988.0;159.875
-2;56700;AMETHYSTS;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;587.0
-2;56800;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;587.0
-2;56800;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;162.3984375
-2;56900;STARFRUIT;4983;4;4982;20;;;4989;22;;;;;4986.0;158.4921875
-2;56900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;589.0
-2;57000;STARFRUIT;4983;28;;;;;4988;8;4989;1;4990;27;4985.5;154.8671875
-2;57000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;589.0
-2;57100;STARFRUIT;4984;2;4983;25;;;4990;27;;;;;4987.0;144.078125
-2;57100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;589.0
-2;57200;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;589.0
-2;57200;STARFRUIT;4989;1;4984;27;;;4990;27;;;;;4989.5;140.1328125
-2;57300;STARFRUIT;4984;1;4983;26;;;4990;27;;;;;4987.0;140.28125
-2;57300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;593.0
-2;57400;STARFRUIT;4984;24;;;;;4989;2;4991;24;;;4986.5;131.25
-2;57400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;593.0
-2;57500;STARFRUIT;4989;5;4986;5;4985;25;4991;2;4992;23;;;4990.0;120.9296875
-2;57500;AMETHYSTS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;593.0
-2;57600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;593.0
-2;57600;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;124.1640625
-2;57700;STARFRUIT;4985;29;;;;;4991;29;;;;;4988.0;123.109375
-2;57700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;593.0
-2;57800;STARFRUIT;4984;31;;;;;4991;31;;;;;4987.5;134.46875
-2;57800;AMETHYSTS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;593.0
-2;57900;STARFRUIT;4984;27;;;;;4987;6;4989;5;4990;2;4985.5;136.9453125
-2;57900;AMETHYSTS;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;593.0
-2;58000;AMETHYSTS;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;595.0
-2;58000;STARFRUIT;4984;5;4983;24;;;4990;25;;;;;4987.0;142.9296875
-2;58100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;144.390625
-2;58100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;603.0
-2;58200;STARFRUIT;4983;31;;;;;4990;31;;;;;4986.5;147.65625
-2;58200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;606.0
-2;58300;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;148.7890625
-2;58300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;606.0
-2;58400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;606.0
-2;58400;STARFRUIT;4983;23;;;;;4988;1;4990;23;;;4985.5;149.5078125
-2;58500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;146.1875
-2;58500;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;606.0
-2;58600;STARFRUIT;4983;25;;;;;4988;7;4990;25;;;4985.5;144.6328125
-2;58600;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;606.0
-2;58700;STARFRUIT;4984;2;4983;32;;;4990;32;;;;;4987.0;148.4453125
-2;58700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;608.0
-2;58800;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;157.1640625
-2;58800;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;608.0
-2;58900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;148.84375
-2;58900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;632.0
-2;59000;STARFRUIT;4984;22;;;;;4990;2;4991;20;;;4987.0;139.28125
-2;59000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;632.0
-2;59100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;632.0
-2;59100;STARFRUIT;4984;7;4983;27;;;4990;27;;;;;4987.0;142.359375
-2;59200;STARFRUIT;4984;31;;;;;4990;2;4991;29;;;4987.0;138.578125
-2;59200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;633.0
-2;59300;STARFRUIT;4983;26;;;;;4988;2;4990;27;;;4985.5;148.90625
-2;59300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;633.0
-2;59400;STARFRUIT;4983;1;4982;21;;;4989;22;;;;;4986.0;159.46875
-2;59400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;633.0
-2;59500;AMETHYSTS;10002;5;9995;23;;;10005;23;;;;;10003.5;633.0
-2;59500;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;161.3046875
-2;59600;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;151.3828125
-2;59600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;643.0
-2;59700;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;158.4609375
-2;59700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;643.0
-2;59800;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;164.109375
-2;59800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;643.0
-2;59900;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;643.0
-2;59900;STARFRUIT;4983;24;;;;;4989;1;4990;23;;;4986.0;153.265625
-2;60000;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;166.0625
-2;60000;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;643.0
-2;60100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;161.71875
-2;60100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;645.0
-2;60200;STARFRUIT;4987;3;4982;25;;;4989;25;;;;;4988.0;158.4375
-2;60200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;645.0
-2;60300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;661.0
-2;60300;STARFRUIT;4983;1;4982;27;;;4989;28;;;;;4986.0;159.8359375
-2;60400;STARFRUIT;4983;1;4982;20;;;4989;21;;;;;4986.0;158.578125
-2;60400;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;661.0
-2;60500;STARFRUIT;4984;1;4983;23;;;4990;24;;;;;4987.0;140.890625
-2;60500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;661.0
-2;60600;STARFRUIT;4984;2;4983;24;;;4990;24;;;;;4987.0;148.5078125
-2;60600;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;661.0
-2;60700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;661.0
-2;60700;STARFRUIT;4983;22;;;;;4988;5;4990;22;;;4985.5;150.640625
-2;60800;STARFRUIT;4983;31;;;;;4990;32;;;;;4986.5;152.265625
-2;60800;AMETHYSTS;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;661.0
-2;60900;STARFRUIT;4983;31;;;;;4984;3;4987;4;4989;31;4983.5;156.9453125
-2;60900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;681.0
-2;61000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;681.0
-2;61000;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;166.015625
-2;61100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;681.0
-2;61100;STARFRUIT;4983;29;;;;;4988;3;4990;29;;;4985.5;155.265625
-2;61200;STARFRUIT;4983;22;;;;;4986;2;4989;1;4990;21;4984.5;153.796875
-2;61200;AMETHYSTS;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;681.0
-2;61300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;681.0
-2;61300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;165.6796875
-2;61400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;681.0
-2;61400;STARFRUIT;4982;31;;;;;4988;1;4989;30;;;4985.0;170.4375
-2;61500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;681.0
-2;61500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;167.71875
-2;61600;STARFRUIT;4982;30;;;;;4987;5;4989;30;;;4984.5;165.0
-2;61600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;681.0
-2;61700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;681.0
-2;61700;STARFRUIT;4981;26;;;;;4986;7;4988;27;;;4983.5;174.75
-2;61800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;681.0
-2;61800;STARFRUIT;4981;20;;;;;4988;20;;;;;4984.5;175.375
-2;61900;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;681.0
-2;61900;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;173.625
-2;62000;STARFRUIT;4987;1;4982;20;;;4989;20;;;;;4988.0;170.9921875
-2;62000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;681.0
-2;62100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;681.0
-2;62100;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;168.3359375
-2;62200;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;681.0
-2;62200;STARFRUIT;4981;25;;;;;4988;25;;;;;4984.5;180.6640625
-2;62300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;681.0
-2;62300;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;168.203125
-2;62400;STARFRUIT;4982;25;;;;;4987;8;4989;25;;;4984.5;166.796875
-2;62400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;683.0
-2;62500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;683.0
-2;62500;STARFRUIT;4984;2;4983;24;;;4989;1;4990;23;;;4986.5;154.609375
-2;62600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;683.0
-2;62600;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;135.28125
-2;62700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;683.0
-2;62700;STARFRUIT;4984;26;;;;;4990;2;4991;24;;;4987.0;136.3828125
-2;62800;STARFRUIT;4983;26;;;;;4984;1;4988;1;4990;26;4983.5;144.734375
-2;62800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;683.0
-2;62900;AMETHYSTS;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;683.0
-2;62900;STARFRUIT;4984;29;;;;;4989;1;4990;2;4991;27;4986.5;138.90625
-2;63000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;691.0
-2;63000;STARFRUIT;4983;29;;;;;4988;4;4990;29;;;4985.5;140.140625
-2;63100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;691.0
-2;63100;STARFRUIT;4984;1;4983;24;;;4990;26;;;;;4987.0;143.203125
-2;63200;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;150.1953125
-2;63200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;691.0
-2;63300;STARFRUIT;4984;32;;;;;4990;2;4991;30;;;4987.0;138.8125
-2;63300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;691.0
-2;63400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;691.0
-2;63400;STARFRUIT;4988;3;4984;2;4983;24;4990;26;;;;;4989.0;141.8125
-2;63500;STARFRUIT;4984;2;4983;20;;;4990;20;;;;;4987.0;151.28125
-2;63500;AMETHYSTS;9998;8;9995;20;;;10005;20;;;;;10001.5;691.0
-2;63600;STARFRUIT;4988;1;4983;21;;;4990;21;;;;;4989.0;154.3203125
-2;63600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;691.0
-2;63700;STARFRUIT;4983;8;4982;30;;;4989;30;;;;;4986.0;162.1484375
-2;63700;AMETHYSTS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;691.0
-2;63800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;691.0
-2;63800;STARFRUIT;4982;21;;;;;4987;7;4989;22;;;4984.5;161.09375
-2;63900;STARFRUIT;4982;21;;;;;4987;6;4989;21;;;4984.5;163.9375
-2;63900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;691.0
-2;64000;STARFRUIT;4982;30;;;;;4989;30;;;;;4985.5;171.09375
-2;64000;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;727.0
-2;64100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;167.046875
-2;64100;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;727.0
-2;64200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;727.0
-2;64200;STARFRUIT;4982;25;;;;;4988;1;4989;24;;;4985.0;171.3984375
-2;64300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;166.53125
-2;64300;AMETHYSTS;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;736.0
-2;64400;STARFRUIT;4983;4;4982;27;;;4989;29;;;;;4986.0;158.03125
-2;64400;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;736.0
-2;64500;STARFRUIT;4983;2;4982;27;;;4987;6;4989;29;;;4985.0;160.484375
-2;64500;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;736.0
-2;64600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;736.0
-2;64600;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;164.859375
-2;64700;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;163.53125
-2;64700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;736.0
-2;64800;STARFRUIT;4983;2;4982;30;;;4989;32;;;;;4986.0;157.5234375
-2;64800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;736.0
-2;64900;STARFRUIT;4983;2;4982;29;;;4987;3;4989;31;;;4985.0;157.5546875
-2;64900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;736.0
-2;65000;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;736.0
-2;65000;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;156.625
-2;65100;STARFRUIT;4983;25;;;;;4989;2;4990;23;;;4986.0;156.8203125
-2;65100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;736.0
-2;65200;STARFRUIT;4988;1;4983;29;;;4990;29;;;;;4989.0;154.734375
-2;65200;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;739.0
-2;65300;STARFRUIT;4983;21;;;;;4988;2;4990;21;;;4985.5;150.5
-2;65300;AMETHYSTS;9995;21;;;;;10002;3;10005;21;;;9998.5;739.0
-2;65400;AMETHYSTS;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;741.0
-2;65400;STARFRUIT;4983;28;;;;;4986;3;4989;2;4990;26;4984.5;155.28125
-2;65500;STARFRUIT;4983;9;4982;27;;;4989;29;;;;;4986.0;158.5546875
-2;65500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;741.0
-2;65600;STARFRUIT;4982;20;;;;;4989;20;;;;;4985.5;158.2734375
-2;65600;AMETHYSTS;9998;5;9995;20;;;10005;20;;;;;10001.5;741.0
-2;65700;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;162.7890625
-2;65700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;741.0
-2;65800;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;741.0
-2;65800;STARFRUIT;4982;20;;;;;4987;7;4989;20;;;4984.5;161.8828125
-2;65900;STARFRUIT;4983;6;4982;23;;;4989;24;;;;;4986.0;158.2734375
-2;65900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;741.0
-2;66000;STARFRUIT;4983;2;4982;22;;;4989;24;;;;;4986.0;158.4296875
-2;66000;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;741.0
-2;66100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;162.5234375
