day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;77000;STARFRUIT;5042;28;;;;;5047;4;5049;28;;;5044.5;853.0712890625
1;77100;STARFRUIT;5047;5;5043;1;5042;22;5049;22;;;;;5048.0;852.2626953125
1;77100;AMETHYSTS;9998;10;9995;22;;;10005;22;;;;;10001.5;1138.0
1;77200;STARFRUIT;5042;30;;;;;5049;30;;;;;5045.5;852.802734375
1;77200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1138.0
1;77300;STARFRUIT;5042;25;;;;;5049;26;;;;;5045.5;853.26171875
1;77300;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1138.0
1;77400;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1138.0
1;77400;STARFRUIT;5042;2;5041;27;;;5046;3;5048;29;;;5044.0;854.2021484375
1;77500;STARFRUIT;5042;1;5041;23;;;5048;24;;;;;5045.0;854.37890625
1;77500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1138.0
1;77600;STARFRUIT;5041;30;;;;;5048;30;;;;;5044.5;855.7578125
1;77600;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;1138.0
1;77700;STARFRUIT;5041;31;;;;;5048;31;;;;;5044.5;855.765625
1;77700;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1138.0
1;77800;AMETHYSTS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;1140.0
1;77800;STARFRUIT;5041;31;;;;;5048;31;;;;;5044.5;855.79296875
1;77900;STARFRUIT;5046;1;5041;26;;;5048;26;;;;;5047.0;856.291015625
1;77900;AMETHYSTS;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;1140.0
1;78000;STARFRUIT;5040;21;;;;;5047;21;;;;;5043.5;857.6591796875
1;78000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1142.0
1;78100;STARFRUIT;5041;23;;;;;5048;24;;;;;5044.5;856.685546875
1;78100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1142.0
1;78200;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;1142.0
1;78200;STARFRUIT;5046;1;5042;5;5041;24;5048;24;;;;;5047.0;855.978515625
1;78300;STARFRUIT;5041;25;;;;;5048;25;;;;;5044.5;854.458984375
1;78300;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1144.0
1;78400;STARFRUIT;5041;25;;;;;5048;25;;;;;5044.5;855.55859375
1;78400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1144.0
1;78500;STARFRUIT;5043;4;5042;25;;;5049;25;;;;;5046.0;852.611328125
1;78500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1144.0
1;78600;AMETHYSTS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;1153.0
1;78600;STARFRUIT;5042;2;5041;23;;;5046;3;5048;25;;;5044.0;854.33203125
1;78700;STARFRUIT;5042;1;5041;25;;;5048;26;;;;;5045.0;854.1494140625
1;78700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1153.0
1;78800;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1159.0
1;78800;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;853.525390625
1;78900;AMETHYSTS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1159.0
1;78900;STARFRUIT;5042;26;;;;;5048;1;5049;25;;;5045.0;853.515625
1;79000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1161.0
1;79000;STARFRUIT;5042;7;5041;22;;;5048;22;;;;;5045.0;854.923828125
1;79100;STARFRUIT;5041;20;;;;;5048;20;;;;;5044.5;854.697265625
1;79100;AMETHYSTS;9995;20;;;;;9998;5;10005;20;;;9996.5;1161.0
1;79200;AMETHYSTS;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;1169.0
1;79200;STARFRUIT;5041;2;5040;24;;;5047;26;;;;;5044.0;857.35546875
1;79300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1169.0
1;79300;STARFRUIT;5041;5;5040;21;;;5047;21;;;;;5044.0;858.71484375
1;79400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1169.0
1;79400;STARFRUIT;5041;4;5040;29;;;5047;29;;;;;5044.0;858.1044921875
1;79500;STARFRUIT;5045;7;5041;2;5040;26;5047;28;;;;;5046.0;857.53125
1;79500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1172.0
1;79600;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;1196.0
1;79600;STARFRUIT;5041;25;;;;;5046;3;5048;25;;;5043.5;855.5908203125
1;79700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1196.0
1;79700;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;853.375
1;79800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1196.0
1;79800;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;852.1865234375
1;79900;STARFRUIT;5043;3;5042;29;;;5049;29;;;;;5046.0;853.0771484375
1;79900;AMETHYSTS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;1196.0
1;80000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1196.0
1;80000;STARFRUIT;5042;1;5041;24;;;5048;26;;;;;5045.0;854.16015625
1;80100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1196.0
1;80100;STARFRUIT;5042;22;;;;;5048;1;5049;21;;;5045.0;853.7099609375
1;80200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1199.0
1;80200;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;855.3603515625
1;80300;STARFRUIT;5041;21;;;;;5044;6;5048;21;;;5042.5;856.7138671875
1;80300;AMETHYSTS;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;1199.0
1;80400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1199.0
1;80400;STARFRUIT;5042;2;5041;23;;;5048;2;5049;23;;;5045.0;855.947265625
1;80500;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1199.0
1;80500;STARFRUIT;5042;22;;;;;5043;2;5049;22;;;5042.5;855.4638671875
1;80600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1204.0
1;80600;STARFRUIT;5042;31;;;;;5047;2;5048;1;5049;30;5044.5;861.93310546875
1;80700;STARFRUIT;5042;24;;;;;5048;2;5049;22;;;5045.0;861.865234375
1;80700;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1204.0
1;80800;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1204.0
1;80800;STARFRUIT;5042;24;;;;;5047;6;5048;2;5049;22;5044.5;861.9541015625
1;80900;AMETHYSTS;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;1204.0
1;80900;STARFRUIT;5041;28;;;;;5046;6;5048;28;;;5043.5;862.5732421875
1;81000;STARFRUIT;5041;31;;;;;5047;1;5048;30;;;5044.0;862.9306640625
1;81000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1204.0
1;81100;STARFRUIT;5042;2;5041;22;;;5048;2;5049;22;;;5045.0;861.9970703125
1;81100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1204.0
1;81200;STARFRUIT;5042;1;5041;28;;;5048;1;5049;28;;;5045.0;862.01806640625
1;81200;AMETHYSTS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1204.0
1;81300;AMETHYSTS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;1204.0
1;81300;STARFRUIT;5046;1;5041;30;;;5048;30;;;;;5047.0;867.8203125
1;81400;STARFRUIT;5041;22;;;;;5048;22;;;;;5044.5;872.4765625
1;81400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1212.0
1;81500;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;869.79296875
1;81500;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;1212.0
1;81600;STARFRUIT;5042;28;;;;;5049;28;;;;;5045.5;867.9375
1;81600;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;1212.0
1;81700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1214.0
1;81700;STARFRUIT;5042;26;;;;;5048;2;5049;24;;;5045.0;869.708984375
1;81800;STARFRUIT;5042;21;;;;;5049;21;;;;;5045.5;869.4453125
1;81800;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;1214.0
1;81900;STARFRUIT;5042;28;;;;;5049;28;;;;;5045.5;867.3671875
1;81900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1214.0
1;82000;STARFRUIT;5042;1;5041;24;;;5048;1;5049;24;;;5045.0;869.943359375
1;82000;AMETHYSTS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1214.0
1;82100;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;1214.0
1;82100;STARFRUIT;5042;26;;;;;5049;26;;;;;5045.5;867.990234375
1;82200;STARFRUIT;5043;1;5042;30;;;5049;30;;;;;5046.0;866.896484375
1;82200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1216.0
1;82300;STARFRUIT;5042;32;;;;;5049;32;;;;;5045.5;867.8359375
1;82300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1216.0
1;82400;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;867.08203125
1;82400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1243.0
1;82500;AMETHYSTS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;1243.0
1;82500;STARFRUIT;5043;24;;;;;5050;24;;;;;5046.5;863.6328125
1;82600;STARFRUIT;5043;31;;;;;5046;5;5048;3;5050;31;5044.5;863.75390625
1;82600;AMETHYSTS;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;1249.0
1;82700;STARFRUIT;5044;2;5043;30;;;5050;30;;;;;5047.0;895.10546875
1;82700;AMETHYSTS;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;1249.0
1;82800;STARFRUIT;5043;21;;;;;5048;1;5050;21;;;5045.5;897.01171875
1;82800;AMETHYSTS;9998;10;9995;21;;;10005;21;;;;;10001.5;1249.0
1;82900;AMETHYSTS;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;1249.0
1;82900;STARFRUIT;5044;21;;;;;5050;1;5051;20;;;5047.0;903.5078125
1;83000;STARFRUIT;5044;30;;;;;5051;30;;;;;5047.5;908.37109375
1;83000;AMETHYSTS;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;1249.0
1;83100;STARFRUIT;5044;26;;;;;5051;26;;;;;5047.5;909.2734375
1;83100;AMETHYSTS;9995;26;;;;;9998;5;10005;26;;;9996.5;1249.0
1;83200;STARFRUIT;5044;31;;;;;5051;31;;;;;5047.5;906.140625
1;83200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1259.0
1;83300;AMETHYSTS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1259.0
1;83300;STARFRUIT;5044;23;;;;;5051;23;;;;;5047.5;904.84375
1;83400;STARFRUIT;5044;25;;;;;5049;3;5051;25;;;5046.5;906.859375
1;83400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1259.0
1;83500;STARFRUIT;5049;1;5043;30;;;5051;30;;;;;5050.0;901.9296875
1;83500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1259.0
1;83600;STARFRUIT;5043;24;;;;;5050;24;;;;;5046.5;900.73828125
1;83600;AMETHYSTS;9998;1;9995;24;;;10005;24;;;;;10001.5;1259.0
1;83700;AMETHYSTS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1259.0
1;83700;STARFRUIT;5044;27;;;;;5051;27;;;;;5047.5;911.140625
1;83800;STARFRUIT;5044;22;;;;;5051;22;;;;;5047.5;908.5703125
1;83800;AMETHYSTS;9995;22;;;;;9998;2;10005;22;;;9996.5;1259.0
1;83900;STARFRUIT;5043;26;;;;;5050;26;;;;;5046.5;903.52734375
1;83900;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1278.0
1;84000;STARFRUIT;5043;20;;;;;5049;1;5050;20;;;5046.0;898.93359375
1;84000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1278.0
1;84100;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1278.0
1;84100;STARFRUIT;5043;30;;;;;5049;2;5050;28;;;5046.0;897.8046875
1;84200;STARFRUIT;5043;2;5042;29;;;5049;31;;;;;5046.0;896.09375
1;84200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1278.0
1;84300;STARFRUIT;5043;5;5042;20;;;5049;20;;;;;5046.0;896.6796875
1;84300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1278.0
1;84400;STARFRUIT;5043;28;;;;;5049;2;5050;26;;;5046.0;897.5390625
1;84400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1278.0
1;84500;AMETHYSTS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1278.0
1;84500;STARFRUIT;5043;5;5042;24;;;5049;24;;;;;5046.0;893.9296875
1;84600;STARFRUIT;5042;30;;;;;5049;30;;;;;5045.5;892.15625
1;84600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1278.0
1;84700;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;890.41015625
1;84700;AMETHYSTS;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;1278.0
1;84800;STARFRUIT;5042;26;;;;;5049;26;;;;;5045.5;889.89453125
1;84800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1278.0
1;84900;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;1278.0
1;84900;STARFRUIT;5041;22;;;;;5048;22;;;;;5044.5;885.6796875
1;85000;STARFRUIT;5042;1;5041;23;;;5046;3;5048;24;;;5044.0;885.5390625
1;85000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1278.0
1;85100;STARFRUIT;5042;31;;;;;5049;31;;;;;5045.5;893.3359375
1;85100;AMETHYSTS;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;1278.0
1;85200;STARFRUIT;5045;4;5042;21;;;5049;21;;;;;5047.0;896.4453125
1;85200;AMETHYSTS;10000;4;9995;21;;;10005;21;;;;;10002.5;1278.0
1;85300;STARFRUIT;5043;30;;;;;5049;2;5050;28;;;5046.0;898.96484375
1;85300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1278.0
1;85400;STARFRUIT;5043;22;;;;;5049;1;5050;21;;;5046.0;898.4296875
1;85400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1278.0
1;85500;STARFRUIT;5043;21;;;;;5048;5;5049;1;5050;20;5045.5;897.48828125
1;85500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1278.0
1;85600;AMETHYSTS;9995;29;;;;;10002;9;10005;29;;;9998.5;1278.0
1;85600;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;888.8359375
1;85700;STARFRUIT;5041;28;;;;;5048;28;;;;;5044.5;882.33203125
1;85700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1278.0
1;85800;STARFRUIT;5041;25;;;;;5042;2;5048;25;;;5041.5;877.8984375
1;85800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1278.0
1;85900;STARFRUIT;5041;23;;;;;5047;1;5048;22;;;5044.0;881.7265625
1;85900;AMETHYSTS;9996;1;9995;22;;;9998;8;10004;1;10005;22;9997.0;1278.0
1;86000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1288.0
1;86000;STARFRUIT;5046;4;5042;1;5041;22;5048;22;;;;;5047.0;888.5078125
1;86100;STARFRUIT;5041;28;;;;;5048;28;;;;;5044.5;888.5859375
1;86100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1288.0
1;86200;STARFRUIT;5041;27;;;;;5048;28;;;;;5044.5;889.2421875
1;86200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1288.0
1;86300;STARFRUIT;5043;5;5042;32;;;5048;2;5049;30;;;5045.5;893.5234375
1;86300;AMETHYSTS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;1288.0
1;86400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1288.0
1;86400;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;896.4375
1;86500;STARFRUIT;5043;6;5042;21;;;5049;21;;;;;5046.0;899.578125
1;86500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1288.0
1;86600;STARFRUIT;5042;29;;;;;5049;30;;;;;5045.5;898.71875
1;86600;AMETHYSTS;9995;30;;;;;9998;8;10005;30;;;9996.5;1288.0
1;86700;STARFRUIT;5046;3;5042;28;;;5049;28;;;;;5047.5;896.7890625
1;86700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1288.0
1;86800;AMETHYSTS;9995;30;;;;;10002;5;10005;30;;;9998.5;1288.0
1;86800;STARFRUIT;5043;30;;;;;5050;30;;;;;5046.5;906.59375
1;86900;STARFRUIT;5042;28;;;;;5045;1;5049;28;;;5043.5;902.8828125
1;86900;AMETHYSTS;9995;28;;;;;10000;2;10005;28;;;9997.5;1288.0
1;87000;STARFRUIT;5042;27;;;;;5048;1;5049;26;;;5045.0;893.640625
1;87000;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1288.0
1;87100;STARFRUIT;5042;27;;;;;5049;27;;;;;5045.5;895.09375
1;87100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1288.0
1;87200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1288.0
1;87200;STARFRUIT;5042;23;;;;;5049;23;;;;;5045.5;902.453125
1;87300;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;901.7578125
1;87300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1288.0
1;87400;STARFRUIT;5041;29;;;;;5048;30;;;;;5044.5;893.0859375
1;87400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1288.0
1;87500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1288.0
1;87500;STARFRUIT;5042;22;;;;;5049;22;;;;;5045.5;901.0390625
1;87600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1288.0
1;87600;STARFRUIT;5048;1;5043;6;5042;29;5049;31;;;;;5048.5;906.609375
1;87700;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;904.90625
1;87700;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1288.0
1;87800;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;1288.0
1;87800;STARFRUIT;5043;8;5042;31;;;5049;31;;;;;5046.0;906.359375
1;87900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1288.0
1;87900;STARFRUIT;5048;1;5043;2;5042;21;5049;23;;;;;5048.5;908.234375
1;88000;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1288.0
1;88000;STARFRUIT;5042;28;;;;;5048;2;5049;26;;;5045.0;900.484375
1;88100;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;903.65625
1;88100;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1290.0
1;88200;AMETHYSTS;9996;2;9995;20;;;9998;3;10004;2;10005;20;9997.0;1290.0
1;88200;STARFRUIT;5043;2;5042;20;;;5049;22;;;;;5046.0;911.03125
1;88300;AMETHYSTS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;1292.0
1;88300;STARFRUIT;5048;10;5044;7;5043;30;5050;30;;;;;5049.0;918.859375
1;88400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1292.0
1;88400;STARFRUIT;5044;24;;;;;5049;2;5050;1;5051;23;5046.5;926.328125
1;88500;STARFRUIT;5044;22;;;;;5051;22;;;;;5047.5;929.453125
1;88500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1292.0
1;88600;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;1295.0
1;88600;STARFRUIT;5044;30;;;;;5046;4;5049;2;5051;30;5045.0;934.640625
1;88700;AMETHYSTS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;1295.0
1;88700;STARFRUIT;5046;5;5045;27;;;5051;2;5052;25;;;5048.5;938.08984375
1;88800;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1297.0
1;88800;STARFRUIT;5046;2;5045;29;;;5051;2;5052;27;;;5048.5;939.2265625
1;88900;STARFRUIT;5045;27;;;;;5052;27;;;;;5048.5;941.1484375
1;88900;AMETHYSTS;9996;1;9995;26;;;10002;4;10004;1;10005;26;9999.0;1297.0
1;89000;AMETHYSTS;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;1297.0
1;89000;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;942.52734375
1;89100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1297.0
1;89100;STARFRUIT;5046;3;5045;21;;;5052;21;;;;;5049.0;942.265625
1;89200;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1297.0
1;89200;STARFRUIT;5045;26;;;;;5050;1;5052;26;;;5047.5;942.8125
1;89300;STARFRUIT;5047;3;5046;26;;;5053;26;;;;;5050.0;948.44140625
1;89300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1297.0
1;89400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1297.0
1;89400;STARFRUIT;5046;7;5045;31;;;5052;31;;;;;5049.0;944.26171875
1;89500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1297.0
1;89500;STARFRUIT;5046;2;5045;30;;;5052;32;;;;;5049.0;945.27734375
1;89600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1297.0
1;89600;STARFRUIT;5045;25;;;;;5046;1;5052;25;;;5045.5;944.09375
1;89700;STARFRUIT;5045;23;;;;;5052;23;;;;;5048.5;970.765625
1;89700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1297.0
1;89800;STARFRUIT;5051;1;5046;8;5045;27;5052;27;;;;;5051.5;974.515625
1;89800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;1297.0
1;89900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1297.0
1;89900;STARFRUIT;5045;30;;;;;5052;30;;;;;5048.5;974.609375
1;90000;STARFRUIT;5046;2;5045;22;;;5052;22;;;;;5049.0;974.015625
1;90000;AMETHYSTS;9995;22;;;;;10002;3;10005;22;;;9998.5;1300.0
1;90100;STARFRUIT;5046;1;5045;21;;;5050;8;5052;22;;;5048.0;976.546875
1;90100;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1300.0
1;90200;STARFRUIT;5044;26;;;;;5049;6;5051;26;;;5046.5;951.296875
1;90200;AMETHYSTS;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;1302.0
1;90300;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;1305.0
1;90300;STARFRUIT;5045;3;5044;28;;;5051;28;;;;;5048.0;954.4375
1;90400;STARFRUIT;5044;26;;;;;5049;7;5051;26;;;5046.5;960.765625
1;90400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1313.0
1;90500;STARFRUIT;5045;8;5044;28;;;5051;28;;;;;5048.0;964.9375
1;90500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1313.0
1;90600;STARFRUIT;5044;23;;;;;5051;23;;;;;5047.5;966.5390625
1;90600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1316.0
1;90700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1316.0
1;90700;STARFRUIT;5044;20;;;;;5051;20;;;;;5047.5;966.1015625
1;90800;STARFRUIT;5044;26;;;;;5051;26;;;;;5047.5;969.078125
1;90800;AMETHYSTS;9996;1;9995;25;;;9998;1;10002;7;10004;1;9997.0;1319.0
1;90900;STARFRUIT;5044;22;;;;;5051;22;;;;;5047.5;973.890625
1;90900;AMETHYSTS;9998;8;9995;22;;;10005;22;;;;;10001.5;1321.0
1;91000;STARFRUIT;5044;32;;;;;5051;32;;;;;5047.5;971.03125
1;91000;AMETHYSTS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;1321.0
1;91100;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1323.0
1;91100;STARFRUIT;5045;26;;;;;5052;26;;;;;5048.5;978.5390625
1;91200;STARFRUIT;5045;21;;;;;5050;4;5052;21;;;5047.5;982.8828125
1;91200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1323.0
1;91300;STARFRUIT;5045;22;;;;;5050;7;5052;22;;;5047.5;987.90625
1;91300;AMETHYSTS;10002;3;9995;22;;;10005;22;;;;;10003.5;1323.0
1;91400;STARFRUIT;5045;26;;;;;5052;26;;;;;5048.5;986.171875
1;91400;AMETHYSTS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;1329.0
1;91500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1329.0
1;91500;STARFRUIT;5046;2;5045;27;;;5052;27;;;;;5049.0;987.4296875
1;91600;STARFRUIT;5050;3;5047;3;5046;22;5053;22;;;;;5051.5;999.6875
1;91600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1329.0
1;91700;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;1006.1640625
1;91700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1329.0
1;91800;STARFRUIT;5049;5;5047;1;5046;20;5053;21;;;;;5051.0;1010.40625
1;91800;AMETHYSTS;10000;6;9996;1;9995;20;10004;1;10005;20;;;10002.0;1329.0
1;91900;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1329.0
1;91900;STARFRUIT;5051;5;5047;30;;;5052;2;5053;1;5054;29;5051.5;1013.5625
1;92000;STARFRUIT;5047;6;5046;24;;;5053;24;;;;;5050.0;1007.671875
1;92000;AMETHYSTS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;1329.0
1;92100;STARFRUIT;5047;2;5046;29;;;5053;31;;;;;5050.0;1010.59375
1;92100;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1329.0
1;92200;STARFRUIT;5046;29;;;;;5053;29;;;;;5049.5;1004.3671875
